6/28/2016,Patient Search - Staph Project, 1:23:05PM,,,,,
PATIENT_ID,PATIENT_NAME,BIRTHDATE,WEIGHT_KG,WEIGHT_DATE,SPECIES,BREED,SEX
187521,HUNLEY,3/21/2006,8.6,4/11/2016,CANINE,DACHSHUND,MC
187549,PUMA,6/21/2008,6.8,1/30/2015,CANINE,BICHON FRISE,FS
187755,BAILEY,6/30/2006,4.7,5/4/2015,FELINE,DOMESTIC LONGHAIRED CAT,FS
187760,CHEBA,4/4/2011,33,7/7/2014,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
187764,DYSON,8/1/2008,26.5,11/19/2015,CANINE,BRITTANY SPANIEL,M
187768,KADIR,8/22/2005,6.7,7/9/2014,CANINE,YORKSHIRE TERRIER,MC
187769,SHADOW,6/30/2001,7.5,1/12/2016,CANINE,POODLE- MINIATURE,FS
187776,BONZO,6/27/2008,30.8,10/6/2014,CANINE,LABRADOR RETRIEVER,MC
187793,CODY,12/27/2007,32,1/6/2015,CANINE,GOLDEN RETRIEVER,MC
187833,GORDY,10/11/2008,31.5,5/19/2015,CANINE,FIELD SPANIEL,MC
188177,CALLIE,7/13/2011,17.2,7/14/2014,CANINE,BORDER COLLIE,FS
188220,HEDI,12/21/2002,35.1,7/28/2014,CANINE,GERMAN SHEPHERD DOG,FS
188257,FRIEDA,7/17/2004,6.35,7/24/2014,CANINE,JACK RUSSELL TERRIER,FS
188307,LESLIE,7/8/2011,6.5,12/9/2014,FELINE,DOMESTIC SHORTHAIRED CAT,FS
188308,BELLE,12/30/2009,35.7,6/11/2016,CANINE,LABRADOR RETRIEVER,FS
188309,COOPER,7/8/2007,25.5,2/10/2015,CANINE,VIZSLA,MC
188311,CHANCE,7/16/2010,30.8,9/22/2014,CANINE,AMERICAN STAFFORDSHIRE TERRIER,MC
188322,GRETEL,7/15/2008,5.2,8/13/2014,CANINE,DACHSHUND,FS
188324,ANNIE,9/1/2000,24.2,9/9/2014,CANINE,BEAGLE,FS
188329,CASEY,11/17/2010,32.6,3/9/2015,CANINE,GOLDEN RETRIEVER,FS
188330,DUBLIN,8/25/2012,23.2,3/20/2015,CANINE,LABRADOR RETRIEVER,FS
188331,CYRUS,3/13/2002,32,10/15/2014,CANINE,ROTTWEILER,MC
188332,JOKER,5/31/2013,53.4,9/25/2014,CANINE,CAUCASIAN OVCHARKA (MOUNTAIN),M
188339,JAKE,11/29/2009,28.6,10/28/2015,CANINE,ENGLISH SPRINGER SPANIEL,MC
188344,HONEY,7/31/2013,16.8,9/29/2014,CANINE,SHAR-PEI,FS
188346,PEANUT,7/22/2000,2.74,10/29/2014,CANINE,CHIHUAHUA,FS
188358,MAIZEY,7/20/2005,31,7/20/2014,CANINE,COONHOUND,FS
188537,JADE,3/11/2005,19.2,5/21/2016,CANINE,PORTUGUESE WATER DOG,FS
188578,WYATT,1/12/2014,32.5,5/11/2016,CANINE,GERMAN SHEPHERD DOG,MC
188667,DIGBY,8/3/2003,8.9,8/3/2014,FELINE,DOMESTIC LONGHAIRED CAT,MC
188754,ANDREW,11/4/2003,32,10/29/2014,CANINE,LABRADOR RETRIEVER,MC
188760,SAM,3/19/2014,19.9,10/1/2014,CANINE,ENGLISH SETTER (LLEWELLYN),M
188763,BANDIT,3/1/2003,34.8,3/9/2015,CANINE,GERMAN SHEPHERD DOG,MC
188764,BUDDY,5/4/2003,5.9,10/1/2014,CANINE,SCHNAUZER- MINIATURE,M
188768,BUBBA JOE,8/26/2006,31.5,9/8/2014,CANINE,AMERICAN STAFFORDSHIRE TERRIER,MC
188771,HOPE,2/18/2014,12.7,9/16/2014,CANINE,MIXED BREED DOG,F
188775,CESSNA,11/19/2006,35.1,9/10/2014,CANINE,RETRIEVER,MC
188776,COPPER,3/25/2014,18.1,12/12/2014,CANINE,IRISH SETTER,MC
188780,LIZZY,3/1/2003,6.86,6/22/2016,CANINE,JACK RUSSELL TERRIER,F
188781,KIRBY,8/25/2008,7.2,10/16/2015,CANINE,CAVALIER KING CHARLES SPANIEL,MC
188782,ZOEY,11/1/2002,14.8,12/17/2014,CANINE,AUSTRALIAN SHEPHERD,FS
188793,HANK,7/23/2013,16.4,11/7/2014,CANINE,"BULLDOG, ENGLISH",MC
188796,LEELOO,11/12/2012,25.2,2/16/2015,CANINE,WEIMARANER,FS
188799,ALLE,4/23/2005,7.6,8/27/2014,CANINE,MIXED BREED DOG,FS
188808,ROOKIE,5/25/2013,40.7,9/24/2014,CANINE,LABRADOR RETRIEVER,FS
188909,GEORGE,12/19/2009,8.6,5/12/2016,CANINE,SHIH TZU,MC
188934,BENJI,8/29/2001,3.8,9/9/2014,FELINE,DOMESTIC SHORTHAIRED CAT,MC
188961,BRUTUS,7/4/1999,2,7/24/2015,CANINE,CHIHUAHUA,MC
188971,ROCKAFELLA,5/1/2005,31,6/16/2015,CANINE,LABRADOR RETRIEVER,MC
188975,NAYANA,5/26/2007,28.6,4/29/2016,CANINE,SIBERIAN HUSKY,FS
188979,HARLEY,12/3/2007,4.8,6/26/2015,CANINE,YORKSHIRE TERRIER,MC
188981,JANIE,6/2/2005,12,8/11/2015,CANINE,"CORGI, PEMBROKE WELSH",FS
188996,REESIE,6/19/2008,22.2,6/22/2016,CANINE,"BULLDOG, ENGLISH",FS
189012,TEDDY,8/28/2000,26.9,11/10/2014,CANINE,GOLDEN RETRIEVER,MC
189016,SPOTTY,12/18/2013,21.773,7/9/2015,CANINE,POINTER,MC
189026,MINNIE,7/12/2004,3.6,5/27/2015,CANINE,CHIHUAHUA,FS
189030,GABRIEL,1/16/2004,40.8,2/27/2015,CANINE,LABRADOR RETRIEVER,MC
189037,ZOE,3/15/2005,20.3,11/23/2015,CANINE,BASSET HOUND,FS
189046,ELVIS,6/1/2002,6.9,12/24/2014,CANINE,SHIH TZU,MC
189205,MILKSHAKE,6/30/2006,35.1,8/12/2014,CANINE,LABRADOR RETRIEVER,FS
189235,OLLIE,8/14/2007,9.34,12/18/2015,CANINE,MALTESE,MC
189279,TOVE,10/10/2011,53,3/11/2015,CANINE,GREAT DANE,FS
189560,ASPEN,8/17/2007,34,7/30/2015,CANINE,COLLIE,FS
189670,BRATT,10/15/2008,7.2,9/5/2014,CANINE,DACHSHUND,M
189695,TYSON,1/29/2003,33.1,10/9/2014,CANINE,LABRADOR RETRIEVER,MC
189797,STELLA,8/19/2013,35.9,2/21/2016,CANINE,LABRADOR RETRIEVER,FS
189811,FAYE,9/22/2007,46.3,9/24/2014,CANINE,ROTTWEILER,F
189830,ROSIE,6/6/2004,10.8,3/1/2016,CANINE,AMERICAN COCKER SPANIEL,FS
189845,JAZZY,9/10/2006,5,9/21/2014,CANINE,SILKY TERRIER,FS
189859,REGGIE,4/15/2011,36.9,12/10/2015,CANINE,GOLDEN RETRIEVER,MC
189867,TESS,8/1/2006,14.1,3/4/2016,CANINE,SOFT-COATED WHEATEN TERRIER,FS
189880,CHARLIE,10/17/2007,36,10/21/2014,CANINE,GOLDEN RETRIEVER,MC
189884,EATON,9/6/2004,23.6,12/4/2015,CANINE,BOXER,MC
189886,CARLEE CAROLINE,11/10/2008,21.8,3/14/2016,CANINE,"BULLDOG, ENGLISH",FS
189891,HENNY,10/16/2006,6.1,11/24/2014,CANINE,YORKSHIRE TERRIER,MC
189892,DEXTER,4/15/2008,9.1,10/28/2014,CANINE,CAIRN TERRIER,MC
189895,CHAUCER,3/29/2003,24,10/29/2014,CANINE,LABRADOR RETRIEVER,MC
189896,SWEET MOLLY MCGEE,11/30/2007,25,10/29/2014,CANINE,"BULLDOG, ENGLISH",FS
190262,ROADIE,2/17/2013,14.6,9/4/2015,CANINE,FIELD SPANIEL,FS
190372,CHARLIE,5/22/2014,8.6,6/21/2016,CANINE,PUG,M
190461,OREO,4/6/2010,8.4,12/15/2015,CANINE,SHIH TZU,MC
190467,JAXX,4/19/2012,14.2,12/5/2014,CANINE,FRENCH BULLDOG,MC
190468,MARLEY,11/4/2010,51.8,12/3/2014,CANINE,GOLDEN RETRIEVER,MC
190476,OSKI,10/13/2012,29.1,12/14/2015,CANINE,GERMAN SHEPHERD DOG,M
190485,DADDY,2/1/2011,38.7,5/25/2016,CANINE,GOLDEN RETRIEVER,MC
190496,BELLA,11/28/2010,29,11/18/2014,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
190562,SALLY,4/12/2004,15,10/14/2014,CANINE,BEAGLE,FS
190599,JAG,9/19/2011,30.6,1/4/2016,CANINE,GREYHOUND,MC
190680,REYZ METWICE,10/28/2009,490,10/28/2014,EQUINE,QUARTER HORSE,F
190710,CODY,4/15/2009,40.2,1/19/2015,CANINE,SIBERIAN HUSKY,MC
190852,CODY,6/11/2008,19.5,12/23/2015,CANINE,SHETLAND SHEEPDOG,MC
190854,OAKLYN,3/1/2011,29.2,2/22/2016,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
190881,KING,10/13/2011,56,5/4/2015,CANINE,CANE CORSO DOG,MC
190892,SISSY GIRL,10/31/2009,5.3,11/10/2015,CANINE,YORKSHIRE TERRIER,FS
190893,BAILEY,10/20/2010,35.7,5/2/2016,CANINE,LABRADOR RETRIEVER,FS
190904,RADAR,10/28/2009,22.3,11/6/2014,CANINE,MIXED BREED DOG,MC
190905,ZOEY,11/7/2005,10.8,1/27/2016,CANINE,CAVALIER KING CHARLES SPANIEL,FS
190920,CHARLIE,11/29/2006,14.1,1/8/2015,CANINE,AMERICAN COCKER SPANIEL,MC
190949,GRACIE,11/28/2008,20.9,10/29/2014,CANINE,MIXED BREED DOG,FS
191080,SHELLY,10/31/2006,19.7,6/12/2015,CANINE,MIXED BREED DOG,FS
191090,MARLIN,9/9/2012,55.5,11/9/2014,CANINE,GREAT DANE,M
191124,JAKE,3/18/2008,13.6,3/17/2015,CANINE,PUG,MC
191204,LEONHARD,1/16/2011,25.8,1/21/2016,CANINE,MIXED BREED DOG,MC
191284,HONDA,6/6/2012,24.3,11/19/2014,CANINE,AKITA,MC
191378,PIPER,5/20/2013,381.194,11/24/2015,EQUINE,QUARTER HORSE,F
191404,VIXEN,2/3/2004,18.1,12/4/2014,CANINE,BRITTANY SPANIEL,FS
191511,COLT,11/17/2012,68.5,4/13/2016,CANINE,GREAT DANE,M
191519,SPENCER,11/18/2001,22.8,2/2/2015,CANINE,LABRADOR RETRIEVER,MC
191526,POE,11/26/2002,27.4,1/27/2015,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
191540,BEAR,8/20/2011,52.6,9/16/2015,CANINE,NEWFOUNDLAND,MC
191546,HANNA,7/7/2004,25.6,3/2/2015,CANINE,GERMAN SHORTHAIRED POINTER,FS
191655,MILLER,2/26/2010,11.1,5/31/2016,CANINE,FRENCH BULLDOG,MC
191693,DAKOTA,8/23/2011,29.4,6/8/2016,CANINE,COLLIE,F
191705,DARLING,12/9/2013,3.5,12/11/2014,CANINE,MIXED BREED DOG,F
191756,KITO,2/1/2012,77.5,4/19/2016,CANINE,MASTIFF,MC
191760,DIXIE,3/19/2013,30.5,5/18/2016,CANINE,BLUETICK HOUND,FS
191764,NEMO,9/15/2005,44,12/22/2015,CANINE,LABRADOR RETRIEVER,MC
191788,LOUIE,12/2/2009,5.7,10/28/2015,CANINE,YORKSHIRE TERRIER,MC
191789,SOPHIE,7/29/2004,4.2,5/10/2016,CANINE,MALTESE,FS
191793,CHARLIE,1/20/2005,12.2,6/17/2015,CANINE,AMERICAN COCKER SPANIEL,MC
191797,KARRA,1/7/2012,3.57,2/2/2015,CANINE,YORKSHIRE TERRIER,FS
191800,HAMPTON,6/14/2014,19.1,1/24/2015,CANINE,"BULLDOG, ENGLISH",MC
191816,GIZMO,12/3/2007,5,12/3/2014,CANINE,SHIH TZU,MC
191837,FLASH,12/8/2006,18.5,5/5/2015,CANINE,MIXED BREED DOG,MC
191840,BELLA,2/17/2008,36.18,4/13/2015,CANINE,WEIMARANER,FS
192071,OLIVIA,7/6/2008,4,5/26/2015,CANINE,YORKSHIRE TERRIER,FS
192082,OLIVER,8/1/2004,29.5,3/23/2015,CANINE,AKITA,MC
192220,PRINCE,8/28/2006,33,12/16/2014,CANINE,GERMAN SHEPHERD DOG,M
192297,BUZZ LIGHTFOOT,5/23/1998,575,1/5/2015,EQUINE,THOROUGHBRED,MC
192414,BUG,11/8/2008,12.2,6/11/2016,CANINE,FRENCH BULLDOG,M
192463,GRACIE,12/19/2003,3.88,2/4/2015,FELINE,SIAMESE,FS
192573,BAILEY,9/6/2009,29.8,6/21/2016,CANINE,BOXER,FS
192612,MISTY,2/1/2008,41.6,2/14/2015,CANINE,LABRADOR RETRIEVER,FS
192689,DUTCHESS,10/1/2008,5.45,5/10/2016,CANINE,YORKSHIRE TERRIER,FS
192699,LEXI,9/6/2011,9.3,9/22/2015,CANINE,AMERICAN COCKER SPANIEL,FS
192728,BACARDI,1/1/2010,587,1/22/2015,EQUINE,WARM BLOOD,MC
192892,LUNA,1/23/2005,31,8/19/2015,CANINE,LABRADOR RETRIEVER,FS
192953,SHELTON,1/29/2001,20.7,2/3/2015,CANINE,BOXER,MC
192973,MABEL,4/1/2003,5.1,4/21/2015,FELINE,DOMESTIC SHORTHAIRED CAT,FS
192979,HOLLY,1/12/2005,36.6,4/13/2016,CANINE,LABRADOR RETRIEVER,FS
192984,CODY,4/28/2012,30,2/13/2015,CANINE,GOLDEN RETRIEVER,MC
192992,MATTI,6/13/2003,5,9/16/2015,CANINE,LHASA APSO,FS
192997,BUDDY,3/3/2011,26.5,3/3/2015,CANINE,BOXER,MC
193017,TEDDIE,2/2/2011,6.32,4/12/2015,CANINE,POMERANIAN,FS
193055,BUCK,3/29/2003,18.5,5/3/2015,CANINE,AMERICAN ESKIMO,MC
193086,ACE,6/26/2013,56,2/12/2015,CANINE,GERMAN SHEPHERD DOG,MC
193133,TAYLOR,2/13/1989,472,2/13/2015,EQUINE,QUARTER HORSE,F
193135,TWO C MAC'S DELIGHT,12/11/2003,485,2/11/2015,EQUINE,MORGAN,MC
193157,GINA,11/17/2008,9,1/27/2015,CANINE,DACHSHUND,FS
193254,EMMA,9/15/2008,27.4,4/21/2016,CANINE,GERMAN SHEPHERD DOG,FS
193256,OLLIE,2/14/2013,12,8/25/2015,CANINE,GERMAN SHEPHERD DOG,MC
193259,BEAR,3/9/2010,40.5,3/9/2015,CANINE,ROTTWEILER,MC
193278,COOPER,2/23/2006,34.8,3/30/2015,CANINE,AMERICAN STAFFORDSHIRE TERRIER,MC
193279,CROUTON,2/6/2003,6.27,10/22/2015,FELINE,DOMESTIC SHORTHAIRED CAT,MC
193280,HOGIE,11/1/2011,41.8,6/10/2016,CANINE,GERMAN SHEPHERD DOG,MC
193282,KATY DID,2/5/2007,6.2,5/16/2016,FELINE,DOMESTIC SHORTHAIRED CAT,FS
193283,FLURRY,3/20/2014,8.4,6/27/2016,CANINE,WEST HIGHLAND WHITE TERRIER,FS
193410,WRIGLEY,2/11/2009,32,10/28/2015,CANINE,ROTTWEILER,FS
193463,TANK,2/10/2010,6.8,2/11/2015,CANINE,DACHSHUND- LONG-HAIRED,MC
193478,RILEY,7/1/2010,22.2,11/24/2015,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
193499,ZOEY,12/25/2010,6.25,2/9/2015,CANINE,DACHSHUND- MINIATURE,FS
193601,SAMPSON,7/2/2013,25.6,3/13/2015,CANINE,GOLDENDOODLE,MC
193615,JAKE,11/2/2003,30.5,6/2/2015,CANINE,AMERICAN BULLDOG,MC
193626,LOBO,4/18/2005,48.6,6/20/2016,CANINE,GERMAN SHEPHERD DOG,MC
193627,GRITS,3/19/2006,10.3,12/29/2015,CANINE,DACHSHUND- LONG-HAIRED,MC
193631,DUNCAN,3/1/2010,11,3/31/2015,CANINE,WEST HIGHLAND WHITE TERRIER,MC
193634,SHELBY,3/18/2005,15,8/21/2015,CANINE,SOFT-COATED WHEATEN TERRIER,FS
193635,BEAU,3/7/2013,27.3,12/14/2015,CANINE,GOLDENDOODLE,MC
193636,BELLA,10/15/2013,30.2,4/22/2016,CANINE,LABRADOR RETRIEVER,FS
193641,CHOPPER,3/20/2010,29.2,10/12/2015,CANINE,LABRADOR RETRIEVER,MC
193777,TINY,5/21/2007,3.68,10/15/2015,CANINE,BRUSSELS GRIFFON,FS
193828,JACKMAN,1/18/2010,18.7,6/3/2016,CANINE,"CORGI, CARDIGAN WELSH",MC
193837,LULU,3/18/2005,4.3,3/19/2015,CANINE,YORKSHIRE TERRIER,FS
193906,ISABELLE,1/25/2000,7.8,3/5/2015,CANINE,DACHSHUND,FS
193930,DAYLIGHT,3/18/2004,37.7,4/7/2015,CANINE,GERMAN SHEPHERD DOG,FS
194122,FINLEY,12/8/2013,40.2,3/14/2015,CANINE,LABRADOR RETRIEVER,FS
194146,JAKE,3/23/2004,40,3/15/2015,CANINE,LABRADOR RETRIEVER,M
194149,DULCINEA,9/1/2013,17.2,10/12/2015,CANINE,BOYKIN SPANIEL,FS
194167,TUCKER,2/17/2010,11,5/4/2015,CANINE,AMERICAN COCKER SPANIEL,MC
194196,COCOA,9/12/2008,29.3,4/5/2016,CANINE,LABRADOR RETRIEVER,MC
194207,PINCHO,7/3/2005,26,3/16/2016,CANINE,GREYHOUND,MC
194212,DUNCAN,4/4/2008,50.4,5/3/2016,CANINE,GOLDEN RETRIEVER,M
194219,CHINA,3/24/2011,22.7,6/1/2015,CANINE,GREYHOUND,FS
194224,MERLIN,9/21/2006,46.7,2/10/2016,CANINE,GERMAN SHEPHERD DOG,MC
194231,JAMIE,3/25/2010,27.5,1/15/2016,CANINE,AMERICAN STAFFORDSHIRE TERRIER,MC
194239,CHLOEY,5/1/2003,11.2,3/18/2016,CANINE,BEAGLE,FS
194249,JACK,4/20/2004,7.4,6/7/2016,CANINE,AUSTRALIAN TERRIER,MC
194258,DUTCH,3/29/2011,25,4/27/2015,CANINE,AMERICAN STAFFORDSHIRE TERRIER,MC
194342,MOMO,5/1/2009,36.4,9/15/2015,CANINE,SIBERIAN HUSKY,MC
194622,MOOSE,10/2/2011,3.5,4/29/2015,FELINE,DOMESTIC LONGHAIRED CAT,MC
194755,ELMO,3/26/2010,650,6/15/2015,EQUINE,WARM BLOOD,MC
194916,PEANUT,12/22/2007,11.1,10/17/2015,CANINE,DACHSHUND,MC
194919,PEANUT,3/17/2010,7.1,8/24/2015,CANINE,DACHSHUND- MINIATURE,M
194922,BO,12/10/2006,20.5,4/11/2016,CANINE,WELSH SPRINGER SPANIEL,MC
194928,LOLA,4/26/2013,42,4/22/2016,CANINE,GERMAN SHEPHERD DOG,FS
194930,OLLIE,4/23/2003,3.5,4/28/2015,CANINE,SHIH TZU,MC
194932,NORMAN,3/10/2014,31.6,4/28/2015,CANINE,POINTER,MC
194947,GUS,4/15/2008,33.7,5/20/2015,CANINE,BASSET HOUND,MC
194962,CASEY,5/8/2009,60.6,5/31/2016,CANINE,NEWFOUNDLAND,FS
194963,DAWN,5/1/1999,7,6/12/2015,CANINE,ITALIAN GREYHOUND,FS
194993,TITAN,11/1/2010,77.5,10/13/2015,CANINE,GREAT DANE,M
195165,LITTLE JOE,11/27/2000,35.3,7/31/2015,CANINE,LABRADOR RETRIEVER,MC
195166,PETEY,5/27/2013,11.4,8/5/2015,CANINE,AMERICAN COCKER SPANIEL,MC
195181,COSMO,11/5/2004,5.9,12/11/2015,CANINE,YORKSHIRE TERRIER,MC
195206,BREWSKY,1/26/2014,33.8,6/3/2015,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
195231,ZAK,7/15/2010,47,11/19/2015,CANINE,ROTTWEILER,MC
195234,SABRINA,4/30/2010,37.3,4/30/2015,CANINE,AMERICAN FOXHOUND,FS
195289,COWBOY,4/28/2004,28.1,4/28/2015,CANINE,LABRADOR RETRIEVER,MC
195323,LUCY,3/20/2005,13.1,10/1/2015,CANINE,BEAGLE,FS
195330,JAKE,5/29/2006,26.9,1/8/2016,CANINE,GOLDEN RETRIEVER,MC
195343,GWENIVERE,4/28/2008,11.6,5/9/2015,CANINE,BICHON FRISE,F
195401,SHADOW,3/24/1998,0,,CANINE,POODLE,MC
195447,DRAGO,4/19/2010,37.8,3/2/2016,CANINE,BELGIAN MALINOIS,M
195550,POSSUM,11/20/2013,25.5,7/14/2015,CANINE,BASSET HOUND,MC
195552,ELSA,5/18/2009,32.2,12/7/2015,CANINE,GERMAN SHEPHERD DOG,FS
195573,PEPPER,3/21/2006,4.5,7/31/2015,CANINE,POODLE- TOY,FS
195588,COOPER,3/22/2014,34.3,2/23/2016,CANINE,LABRADOR RETRIEVER,MC
195591,MOLLY,7/15/2013,35.2,2/29/2016,CANINE,BOXER,FS
195594,TINKERBELL,8/2/2003,1.75,5/24/2016,CANINE,MALTESE,FS
195604,RUSTY,12/11/2011,28.9,8/14/2015,CANINE,HOUND,MC
195606,PEANUT,1/25/2014,25.4,8/5/2015,CANINE,GERMAN SHEPHERD DOG,MC
195607,IVY,5/19/2007,35.5,3/29/2016,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
195610,ANGUS,5/12/2008,34,6/9/2015,CANINE,GOLDEN RETRIEVER,MC
195616,MAGGIE,6/30/2008,5.3,5/31/2016,CANINE,MALTESE,FS
195639,KEARNIE,12/24/2007,29.9,3/4/2016,CANINE,AMERICAN STAFFORDSHIRE TERRIER,MC
195646,TOOKIE,6/14/2011,34,7/17/2015,CANINE,GREYHOUND,MC
195690,TUFFY,1/7/2003,21.5,10/7/2015,CANINE,MIXED BREED DOG,MC
195785,ROX,3/4/2012,23.1,3/11/2016,CANINE,AMERICAN STAFFORDSHIRE TERRIER,FS
196014,HERSHEY,1/13/2007,44,2/24/2016,CANINE,LABRADOR RETRIEVER,FS
196023,JACKSON,10/16/2006,38.6,6/11/2015,CANINE,LABRADOR RETRIEVER,M
196122,CHICO,11/13/2002,7.7,5/28/2015,CANINE,YORKSHIRE TERRIER,MC
196188,MERMAID,6/4/2012,414,6/5/2015,EQUINE,QUARTER HORSE,F
196203,KAIJU,4/15/2015,20.6,1/6/2016,CANINE,LABRADOR RETRIEVER,FS
196215,HENRY AARON,3/13/2013,40.7,2/5/2016,CANINE,LABRADOR RETRIEVER,MC
196362,MNEME,11/16/2014,52.8,4/26/2016,CANINE,GREAT DANE,FS
196367,COOPER,6/10/2009,24.494,7/15/2015,CANINE,AMERICAN STAFFORDSHIRE TERRIER,MC
196424,WILLIAM,6/12/2015,25.5,7/6/2015,EQUINE,PONY,M
196472,BELLE,6/15/2008,8.5,9/15/2015,CANINE,SCHNAUZER- MINIATURE,FS
196504,BIJOU,6/4/2012,21,6/10/2015,CANINE,COLLIE,FS
196711,LUCY,2/14/2004,25,10/5/2015,CANINE,LABRADOR RETRIEVER,FS
196737,CHARLIE,12/21/2009,40.4,6/28/2016,CANINE,MIXED BREED DOG,MC
196749,LISSA,8/22/2012,5.3,7/14/2015,CANINE,YORKSHIRE TERRIER,FS
197016,WILBUR,4/5/2012,2.45,7/2/2015,CANINE,YORKSHIRE TERRIER,MC
197046,HAYDEN,8/23/2004,33.2,6/26/2016,CANINE,GOLDEN RETRIEVER,FS
197054,NINER'S BLAZE,6/30/2009,516,1/10/2016,EQUINE,THOROUGHBRED,MC
197069,SPECIAL OF COURSE,6/29/2013,480,11/13/2015,EQUINE,THOROUGHBRED,F
197148,SADIE,6/19/2001,26.5,7/3/2015,CANINE,BRITTANY SPANIEL,FS
197165,HARLEY,4/1/2004,23.2,8/14/2015,CANINE,GERMAN SHEPHERD DOG,MC
197172,KITTY,7/7/2005,5.5,9/20/2015,FELINE,DOMESTIC SHORTHAIRED CAT,MC
197470,RUSTY,6/22/2004,30.8,5/25/2016,CANINE,GOLDEN RETRIEVER,MC
197590,TONIC,7/21/2007,26.3,6/24/2016,CANINE,MIXED BREED DOG,MC
197707,JAZZ,7/1/2007,6.1,1/21/2016,CANINE,POMERANIAN,MC
197727,MS ELLA,12/22/2012,40.6,8/31/2015,CANINE,LABRADOR RETRIEVER,FS
197753,CALLIE,8/10/2008,3.1,10/16/2015,CANINE,PAPILLON,FS
197757,PEARL,7/27/2010,41.2,5/4/2016,CANINE,BOXER,FS
197763,HUGO,8/11/2009,30.4,8/12/2015,CANINE,LABRADOR RETRIEVER,MC
197775,LAYLA,1/2/2014,36.6,5/3/2016,CANINE,LABRADOR RETRIEVER,FS
197792,PEPPERMINT,7/10/2000,3.34,10/16/2015,FELINE,DOMESTIC SHORTHAIRED CAT,FS
197799,TEDDY,7/8/2013,30,2/3/2016,CANINE,LABRADOR RETRIEVER,MC
197981,MAX,1/27/2008,70.6,9/11/2015,CANINE,NEWFOUNDLAND,MC
198015,KODIAK,8/7/2009,60.2,9/9/2015,CANINE,GERMAN SHEPHERD DOG,MC
198184,LIMBO,7/10/2004,38.6,8/11/2015,CANINE,HOUND,FS
198301,PEPPER,7/27/2001,9.1,11/10/2015,CANINE,AMERICAN COCKER SPANIEL,FS
198302,ASTRA,7/18/2000,10,8/18/2015,CANINE,POODLE,MC
198331,ROSIE,3/20/2015,4.3,10/28/2015,CANINE,ITALIAN GREYHOUND,FS
198345,SOFIE,8/13/2005,32.1,8/26/2015,CANINE,LABRADOR RETRIEVER,FS
198360,HOPE,,55.056,10/30/2015,CANINE,LABRADOR RETRIEVER,FS
198466,MISSY,8/27/2006,19.4,11/12/2015,CANINE,HOUND,FS
198491,GEISHA,9/3/2013,20.3,10/5/2015,CANINE,BULL TERRIER,FS
198650,DAISY,5/16/2007,3,10/4/2015,CANINE,MALTESE,FS
198663,STERLING,9/16/2013,45.3,12/18/2015,CANINE,GREAT DANE,FS
198750,COCO,9/2/2008,7.7,9/15/2015,CANINE,SHETLAND SHEEPDOG,MC
198812,PEEWEE,8/27/2005,3.4,1/25/2016,CANINE,RAT TERRIER,FS
198821,FLUFFY,5/16/2014,32.2,6/10/2016,CANINE,AMERICAN STAFFORDSHIRE TERRIER,MC
198831,WRIGLEY,8/12/2012,30.4,11/30/2015,CANINE,BOUVIER DES FLANDRES,FS
198832,SUNI,7/19/2006,4.47,2/25/2016,CANINE,LHASA APSO,FS
198840,EMMA,8/17/2007,39.6,10/16/2015,CANINE,LABRADOR RETRIEVER,FS
198951,MANDY,10/20/2004,4,9/23/2015,CANINE,JAPANESE CHIN,FS
198974,LILY,1/19/2014,8.3,9/23/2015,CANINE,MINIATURE PINSCHER,FS
199004,ALLIE,9/18/2007,15.8,9/22/2015,CANINE,BOYKIN SPANIEL,FS
199046,MOLLY,5/9/2007,13.2,10/29/2015,CANINE,BEAGLE,FS
199154,MARLEY,9/18/2008,22.7,6/7/2016,CANINE,LABRADOODLE,MC
199156,VINO,9/26/2008,6,4/8/2016,CANINE,SHIH TZU,MC
199186,WALTON,9/25/2007,9.2,6/17/2016,CANINE,SHIH TZU,MC
199404,SYDNEY,4/29/2011,18.8,10/1/2015,CANINE,MIXED BREED DOG,FS
199424,BO,9/28/2013,24.5,9/28/2015,CANINE,STAFFORDSHIRE BULL TERRIER,MC
199425,BOGEY,9/28/2010,30.1,10/30/2015,CANINE,GERMAN SHORTHAIRED POINTER,M
199442,JAKE,8/31/2004,39.1,10/1/2015,CANINE,LABRADOODLE,MC
199503,OSCAR,8/18/2013,32.2,10/28/2015,CANINE,MIXED BREED DOG,MC
199506,DARBY,9/30/2007,25.3,11/11/2015,CANINE,AUSTRALIAN SHEPHERD,FS
199519,SCOUT,3/8/2015,17.1,12/8/2015,CANINE,BOYKIN SPANIEL,MC
199526,COLE,10/7/2005,19,3/2/2016,CANINE,LABRADOR RETRIEVER,MC
199530,LADY,2/8/2013,7.5,11/3/2015,CANINE,AUSTRALIAN TERRIER,FS
199532,HENRY,10/9/2005,23,5/10/2016,CANINE,POODLE- STANDARD,MC
